time,temperatura_avg
1998-01-01,-2.0
1998-01-02,4.4
1998-01-03,6.5
1998-01-04,
1998-01-05,2.1
1998-01-06,6.3
1998-01-07,5.6
1998-01-08,2.6
1998-01-09,1.6
1998-01-10,1.5
1998-01-11,-5.2
1998-01-12,-2.6
1998-01-13,
1998-01-14,-7.6
1998-01-15,-6.7
1998-01-16,-6.6
1998-01-17,-4.6
1998-01-18,-2.6
1998-01-19,
1998-01-20,-2.4
1998-01-21,-2.9
1998-01-22,-6.2
1998-01-23,0.1
1998-01-24,0.2
1998-01-25,-1.5
1998-01-26,-5.7
1998-01-27,
1998-01-28,0.6
1998-01-29,1.0
1998-01-30,0.7
1998-01-31,
1998-02-01,1.6
1998-02-02,2.7
1998-02-03,-0.7
1998-02-04,-2.8
1998-02-05,-2.2
1998-02-06,-1.5
1998-02-07,-1.8
1998-02-08,-2.2
1998-02-09,-0.8
1998-02-10,0.8
1998-02-11,1.9
1998-02-12,3.2
1998-02-13,-2.9
1998-02-14,-7.6
1998-02-15,-4.0
1998-02-16,0.5
1998-02-17,2.4
1998-02-18,2.5
1998-02-19,3.1
1998-02-20,2.9
1998-02-21,2.3
1998-02-22,2.0
1998-02-23,2.4
1998-02-24,3.0
1998-02-25,4.6
1998-02-26,2.7
1998-02-27,2.6
1998-02-28,3.3
1998-03-01,4.5
1998-03-02,3.3
1998-03-03,2.6
1998-03-04,2.2
1998-03-05,1.8
1998-03-06,1.0
1998-03-07,1.6
1998-03-08,2.5
1998-03-09,4.6
1998-03-10,-6.6
1998-03-11,-9.0
1998-03-12,-6.0
1998-03-13,-1.4
1998-03-14,0.4
1998-03-15,-4.1
1998-03-16,-3.9
1998-03-17,0.7
1998-03-18,1.9
1998-03-19,1.9
1998-03-20,0.8
1998-03-21,-1.3
1998-03-22,-1.0
1998-03-23,-0.8
1998-03-24,0.3
1998-03-25,2.6
1998-03-26,7.9
1998-03-27,10.6
1998-03-28,9.2
1998-03-29,9.5
1998-03-30,
1998-03-31,12.3
1998-04-01,5.4
1998-04-02,6.2
1998-04-03,6.9
1998-04-04,5.9
1998-04-05,5.3
1998-04-06,
1998-04-07,6.4
1998-04-08,7.7
1998-04-09,8.6
1998-04-10,5.9
1998-04-11,6.0
1998-04-12,7.0
1998-04-13,8.6
1998-04-14,9.1
1998-04-15,10.8
1998-04-16,8.4
1998-04-17,8.0
1998-04-18,9.4
1998-04-19,8.3
1998-04-20,10.0
1998-04-21,10.3
1998-04-22,10.8
1998-04-23,11.5
1998-04-24,12.4
1998-04-25,8.3
1998-04-26,7.2
1998-04-27,5.6
1998-04-28,7.8
1998-04-29,9.4
1998-04-30,12.8
1998-05-01,13.1
1998-05-02,12.6
1998-05-03,
1998-05-04,12.1
1998-05-05,
1998-05-06,12.9
1998-05-07,15.0
1998-05-08,15.7
1998-05-09,16.7
1998-05-10,13.4
1998-05-11,12.6
1998-05-12,12.0
1998-05-13,13.6
1998-05-14,16.0
1998-05-15,18.7
1998-05-16,16.8
1998-05-17,21.5
1998-05-18,18.4
1998-05-19,18.2
1998-05-20,19.6
1998-05-21,13.3
1998-05-22,11.6
1998-05-23,14.5
1998-05-24,16.2
1998-05-25,16.4
1998-05-26,
1998-05-27,15.5
1998-05-28,17.5
1998-05-29,20.7
1998-05-30,16.5
1998-05-31,18.4
1998-06-01,11.7
1998-06-02,13.3
1998-06-03,10.7
1998-06-04,11.8
1998-06-05,11.0
1998-06-06,12.4
1998-06-07,12.1
1998-06-08,14.3
1998-06-09,14.4
1998-06-10,13.5
1998-06-11,13.7
1998-06-12,17.1
1998-06-13,
1998-06-14,16.2
1998-06-15,
1998-06-16,16.4
1998-06-17,18.3
1998-06-18,19.2
1998-06-19,
1998-06-20,21.9
1998-06-21,
1998-06-22,22.4
1998-06-23,21.3
1998-06-24,22.8
1998-06-25,22.9
1998-06-26,23.4
1998-06-27,22.3
1998-06-28,21.5
1998-06-29,23.9
1998-06-30,21.2
1998-07-01,21.0
1998-07-02,19.4
1998-07-03,20.1
1998-07-04,19.7
1998-07-05,19.2
1998-07-06,18.5
1998-07-07,17.9
1998-07-08,20.0
1998-07-09,21.2
1998-07-10,20.1
1998-07-11,20.9
1998-07-12,19.8
1998-07-13,21.9
1998-07-14,22.1
1998-07-15,23.3
1998-07-16,22.7
1998-07-17,22.8
1998-07-18,20.5
1998-07-19,20.9
1998-07-20,23.9
1998-07-21,22.9
1998-07-22,23.6
1998-07-23,21.9
1998-07-24,19.4
1998-07-25,17.4
1998-07-26,18.7
1998-07-27,17.8
1998-07-28,19.0
1998-07-29,22.7
