time,temperatura_avg
1997-01-01,21.5
1997-01-02,21.1
1997-01-03,19.9
1997-01-04,16.2
1997-01-05,14.8
1997-01-06,17.2
1997-01-07,17.8
1997-01-08,19.0
1997-01-09,19.6
1997-01-10,19.2
1997-01-11,17.7
1997-01-12,16.0
1997-01-13,17.3
1997-01-14,18.5
1997-01-15,17.2
1997-01-16,17.9
1997-01-17,17.8
1997-01-18,16.7
1997-01-19,16.3
1997-01-20,17.3
1997-01-21,17.4
1997-01-22,18.4
1997-01-23,19.6
1997-01-24,19.0
1997-01-25,19.4
1997-01-26,19.6
1997-01-27,18.5
1997-01-28,18.0
1997-01-29,17.8
1997-01-30,18.8
1997-01-31,18.4
1997-02-01,18.7
1997-02-02,17.9
1997-02-03,18.7
1997-02-04,19.5
1997-02-05,18.5
1997-02-06,19.9
1997-02-07,19.8
1997-02-08,19.4
1997-02-09,19.1
1997-02-10,19.9
1997-02-11,20.6
1997-02-12,19.2
1997-02-13,20.0
1997-02-14,19.5
1997-02-15,19.4
1997-02-16,19.9
1997-02-17,20.1
1997-02-18,18.8
1997-02-19,21.2
1997-02-20,20.8
1997-02-21,20.8
1997-02-22,22.4
1997-02-23,22.4
1997-02-24,21.9
1997-02-25,21.0
1997-02-26,17.9
1997-02-27,19.2
1997-02-28,20.7
1997-03-01,20.1
1997-03-02,22.8
1997-03-03,22.9
1997-03-04,22.0
1997-03-05,22.2
1997-03-06,19.4
1997-03-07,19.4
1997-03-08,20.6
1997-03-09,19.2
1997-03-10,18.1
1997-03-11,15.4
1997-03-12,16.7
1997-03-13,16.0
1997-03-14,18.0
1997-03-15,18.2
1997-03-16,18.6
1997-03-17,17.3
1997-03-18,17.1
1997-03-19,17.5
1997-03-20,17.0
1997-03-21,18.3
1997-03-22,16.6
1997-03-23,15.7
1997-03-24,16.8
1997-03-25,17.6
1997-03-26,15.8
1997-03-27,16.9
1997-03-28,16.0
1997-03-29,16.1
1997-03-30,16.8
1997-03-31,17.0
1997-04-01,17.2
1997-04-02,16.3
1997-04-03,15.2
1997-04-04,16.2
1997-04-05,18.6
1997-04-06,19.8
1997-04-07,20.1
1997-04-08,19.8
1997-04-09,16.4
1997-04-10,14.7
1997-04-11,14.3
1997-04-12,14.3
1997-04-13,15.8
1997-04-14,13.7
1997-04-15,14.5
1997-04-16,14.4
1997-04-17,15.3
1997-04-18,16.0
1997-04-19,12.1
1997-04-20,12.1
1997-04-21,12.0
1997-04-22,15.1
1997-04-23,14.8
1997-04-24,13.2
1997-04-25,15.6
1997-04-26,14.1
1997-04-27,15.2
1997-04-28,15.4
1997-04-29,14.3
1997-04-30,14.8
1997-05-01,14.8
1997-05-02,13.5
1997-05-03,13.3
1997-05-04,13.2
1997-05-05,13.4
1997-05-06,13.3
1997-05-07,13.1
1997-05-08,12.8
1997-05-09,14.8
1997-05-10,15.0
1997-05-11,15.2
1997-05-12,14.9
1997-05-13,15.2
1997-05-14,15.1
1997-05-15,15.1
1997-05-16,14.3
1997-05-17,13.3
1997-05-18,13.1
1997-05-19,14.7
1997-05-20,15.8
1997-05-21,15.4
1997-05-22,15.9
1997-05-23,16.4
1997-05-24,15.8
1997-05-25,15.6
1997-05-26,15.7
1997-05-27,14.5
1997-05-28,14.0
1997-05-29,14.2
1997-05-30,15.9
1997-05-31,13.3
1997-06-01,11.4
1997-06-02,10.4
1997-06-03,11.6
1997-06-04,13.2
1997-06-05,10.9
1997-06-06,10.1
1997-06-07,10.2
1997-06-08,11.8
1997-06-09,14.0
1997-06-10,10.7
1997-06-11,10.6
1997-06-12,11.4
1997-06-13,10.1
1997-06-14,8.3
1997-06-15,9.8
1997-06-16,14.2
1997-06-17,15.6
1997-06-18,11.7
1997-06-19,8.4
1997-06-20,11.8
1997-06-21,12.6
1997-06-22,13.0
1997-06-23,11.6
1997-06-24,9.4
1997-06-25,7.2
1997-06-26,10.6
1997-06-27,5.9
1997-06-28,6.6
1997-06-29,12.4
1997-06-30,12.3
1997-07-01,12.8
1997-07-02,11.1
1997-07-03,10.3
1997-07-04,10.8
1997-07-05,8.6
1997-07-06,8.9
1997-07-07,9.3
1997-07-08,9.8
1997-07-09,14.2
1997-07-10,11.3
1997-07-11,9.9
1997-07-12,11.3
1997-07-13,10.9
1997-07-14,8.7
1997-07-15,6.9
1997-07-16,6.9
1997-07-17,9.5
1997-07-18,8.7
1997-07-19,8.3
1997-07-20,8.8
1997-07-21,8.3
1997-07-22,10.1
1997-07-23,11.4
1997-07-24,10.5
1997-07-25,11.1
1997-07-26,8.9
1997-07-27,9.2
1997-07-28,10.5
1997-07-29,10.2
1997-07-30,11.7
1997-07-31,10.6
1997-08-01,8.2
1997-08-02,8.9
1997-08-03,7.9
1997-08-04,8.4
1997-08-05,9.3
1997-08-06,8.9
1997-08-07,8.3
1997-08-08,8.6
1997-08-09,11.8
1997-08-10,13.7
1997-08-11,11.9
1997-08-12,12.6
1997-08-13,11.9
1997-08-14,10.6
1997-08-15,11.3
1997-08-16,12.6
1997-08-17,11.5
1997-08-18,13.2
1997-08-19,10.3
1997-08-20,10.1
1997-08-21,8.5
1997-08-22,9.8
1997-08-23,10.1
1997-08-24,10.1
1997-08-25,12.2
1997-08-26,11.9
1997-08-27,12.8
1997-08-28,12.3
1997-08-29,12.3
1997-08-30,11.1
1997-08-31,11.9
1997-09-01,11.5
1997-09-02,11.4
1997-09-03,13.2
1997-09-04,12.7
1997-09-05,10.0
1997-09-06,10.1
1997-09-07,11.3
1997-09-08,13.4
1997-09-09,13.2
1997-09-10,13.1
1997-09-11,13.2
1997-09-12,11.8
1997-09-13,9.9
1997-09-14,11.9
1997-09-15,9.7
1997-09-16,10.7
1997-09-17,13.4
1997-09-18,12.2
1997-09-19,11.8
1997-09-20,11.9
1997-09-21,13.0
1997-09-22,13.8
1997-09-23,14.1
1997-09-24,12.3
1997-09-25,12.4
1997-09-26,13.1
1997-09-27,14.1
1997-09-28,13.3
1997-09-29,13.6
1997-09-30,12.7
1997-10-01,12.8
1997-10-02,13.0
1997-10-03,14.9
1997-10-04,14.0
1997-10-05,11.9
1997-10-06,12.1
1997-10-07,12.7
1997-10-08,13.2
1997-10-09,12.8
1997-10-10,15.9
1997-10-11,15.1
1997-10-12,15.7
1997-10-13,16.3
1997-10-14,12.9
1997-10-15,13.6
1997-10-16,13.4
1997-10-17,13.8
1997-10-18,14.0
1997-10-19,13.7
1997-10-20,11.9
1997-10-21,11.8
1997-10-22,12.8
1997-10-23,14.0
1997-10-24,13.6
1997-10-25,14.1
1997-10-26,12.8
1997-10-27,14.9
1997-10-28,14.8
1997-10-29,14.3
1997-10-30,15.5
1997-10-31,15.8
1997-11-01,15.7
1997-11-02,15.9
1997-11-03,15.7
1997-11-04,15.1
1997-11-05,15.6
1997-11-06,15.1
1997-11-07,16.7
1997-11-08,14.1
1997-11-09,13.2
1997-11-10,13.8
1997-11-11,13.2
