datum,temperatura,leto,mesec
2025-03-01,4.4,2025,3
2025-03-02,3.6,2025,3
2025-03-03,3.2,2025,3
2025-03-04,4.6,2025,3
2025-03-05,6.2,2025,3
2025-03-06,7.6,2025,3
2025-03-07,7.8,2025,3
2025-03-08,8.1,2025,3
2025-03-09,9.5,2025,3
2025-03-10,10.2,2025,3
2025-03-11,10.6,2025,3
2025-03-12,11.0,2025,3
2025-03-13,10.6,2025,3
2025-03-14,8.8,2025,3
2025-03-15,6.2,2025,3
2025-03-16,5.3,2025,3
2025-03-17,4.7,2025,3
2025-03-18,1.3,2025,3
2025-03-19,2.2,2025,3
2025-03-20,5.1,2025,3
2025-03-21,8.3,2025,3
2025-03-22,10.7,2025,3
2025-03-23,11.8,2025,3
2025-03-24,12.3,2025,3
2025-03-25,10.3,2025,3
2025-03-26,9.6,2025,3
2025-03-27,10.8,2025,3
2025-03-28,8.7,2025,3
2025-03-29,9.3,2025,3
2025-03-30,10.0,2025,3
2025-03-31,8.6,2025,3
