datum,temperatura,leto,mesec
2019-07-01,25.4,2019,7
2019-07-02,25.8,2019,7
2019-07-03,28.2,2019,7
2019-07-04,26.6,2019,7
2019-07-05,25.6,2019,7
2019-07-06,26.4,2019,7
2019-07-07,24.1,2019,7
2019-07-08,24.1,2019,7
2019-07-09,22.6,2019,7
2019-07-10,21.9,2019,7
2019-07-11,20.8,2019,7
2019-07-12,22.0,2019,7
2019-07-13,21.1,2019,7
2019-07-14,21.6,2019,7
2019-07-15,22.6,2019,7
2019-07-16,22.8,2019,7
2019-07-17,23.3,2019,7
2019-07-18,24.0,2019,7
2019-07-19,23.9,2019,7
2019-07-20,23.8,2019,7
2019-07-21,25.0,2019,7
2019-07-22,26.7,2019,7
2019-07-23,27.1,2019,7
2019-07-24,27.7,2019,7
2019-07-25,28.6,2019,7
2019-07-26,28.6,2019,7
2019-07-27,25.6,2019,7
2019-07-28,22.1,2019,7
2019-07-29,23.9,2019,7
2019-07-30,25.4,2019,7
2019-07-31,26.1,2019,7
