datum,temperatura,leto,mesec
2020-03-01,8.0,2020,3
2020-03-02,8.5,2020,3
2020-03-03,7.8,2020,3
2020-03-04,5.0,2020,3
2020-03-05,3.2,2020,3
2020-03-06,4.5,2020,3
2020-03-07,5.5,2020,3
2020-03-08,4.2,2020,3
2020-03-09,4.3,2020,3
2020-03-10,6.0,2020,3
2020-03-11,9.0,2020,3
2020-03-12,8.8,2020,3
2020-03-13,9.0,2020,3
2020-03-14,7.9,2020,3
2020-03-15,4.5,2020,3
2020-03-16,4.8,2020,3
2020-03-17,7.4,2020,3
2020-03-18,10.0,2020,3
2020-03-19,9.9,2020,3
2020-03-20,9.6,2020,3
2020-03-21,9.9,2020,3
2020-03-22,3.9,2020,3
2020-03-23,0.5,2020,3
2020-03-24,1.0,2020,3
2020-03-25,1.4,2020,3
2020-03-26,2.7,2020,3
2020-03-27,7.5,2020,3
2020-03-28,8.1,2020,3
2020-03-29,8.8,2020,3
2020-03-30,4.0,2020,3
2020-03-31,2.2,2020,3
