datum,temperatura,leto,mesec
2019-04-01,11.8,2019,4
2019-04-02,10.5,2019,4
2019-04-03,11.7,2019,4
2019-04-04,11.6,2019,4
2019-04-05,8.8,2019,4
2019-04-06,8.4,2019,4
2019-04-07,9.7,2019,4
2019-04-08,11.6,2019,4
2019-04-09,13.0,2019,4
2019-04-10,10.7,2019,4
2019-04-11,7.4,2019,4
2019-04-12,6.6,2019,4
2019-04-13,6.7,2019,4
2019-04-14,6.0,2019,4
2019-04-15,9.6,2019,4
2019-04-16,9.4,2019,4
2019-04-17,10.3,2019,4
2019-04-18,11.4,2019,4
2019-04-19,13.3,2019,4
2019-04-20,13.2,2019,4
2019-04-21,13.3,2019,4
2019-04-22,13.9,2019,4
2019-04-23,10.4,2019,4
2019-04-24,14.4,2019,4
2019-04-25,17.5,2019,4
2019-04-26,17.7,2019,4
2019-04-27,13.1,2019,4
2019-04-28,11.3,2019,4
2019-04-29,9.9,2019,4
2019-04-30,10.2,2019,4
