time,tavg,tmin,tmax,prcp,snow
1998-01-01,-32.2,-37.3,-30.7,0.0,
1998-01-02,-32.3,-34.2,-30.7,0.0,
1998-01-03,,,,,
1998-01-04,,,,,
1998-01-05,-30.8,-33.8,-28.7,0.0,
1998-01-06,-28.3,-33.7,-22.6,0.0,
1998-01-07,-20.3,,,0.0,
1998-01-08,-20.9,-22.0,-19.2,0.0,
1998-01-09,-26.5,-31.9,-20.8,0.0,
1998-01-10,-21.5,,,0.0,
1998-01-11,-23.7,-27.0,-21.2,0.0,
1998-01-12,-25.4,-31.6,-22.2,0.0,
1998-01-13,-35.2,-39.3,-23.3,0.0,
1998-01-14,-38.9,-42.3,-32.1,0.0,
1998-01-15,-37.8,-42.6,-34.4,0.0,
1998-01-16,-36.5,-42.6,-32.2,0.0,
1998-01-17,,,,,
1998-01-18,-36.7,-39.9,-31.6,0.0,
1998-01-19,-38.8,,,0.0,
1998-01-20,,,,,
1998-01-21,-32.7,-35.4,-27.7,0.0,
1998-01-22,-34.1,-42.2,-31.4,0.0,
1998-01-23,-41.6,-44.5,-32.9,0.0,
1998-01-24,-40.4,-45.0,-35.1,0.0,
1998-01-25,-32.9,,,0.0,
1998-01-26,-33.2,-38.3,-25.0,0.0,
1998-01-27,-32.6,-38.3,-31.0,0.0,
1998-01-28,-40.4,-44.7,-31.9,1.0,
1998-01-29,-37.2,-44.7,-35.2,0.0,
1998-01-30,,,,,
1998-01-31,,,,,
1998-02-01,-28.6,-32.3,-23.3,0.0,
1998-02-02,-31.5,-35.1,-26.8,0.0,
1998-02-03,-32.8,-38.8,-29.4,0.0,
1998-02-04,-34.9,-39.6,-30.4,0.0,
1998-02-05,-38.4,-42.6,-31.8,0.0,
1998-02-06,-37.6,-42.4,-36.0,0.0,
1998-02-07,-39.6,-41.6,-36.0,0.0,
1998-02-08,-38.9,-42.9,-34.3,0.0,
1998-02-09,-37.7,-42.2,-33.9,0.0,
1998-02-10,-40.4,-44.7,-35.4,0.0,
1998-02-11,-40.4,-44.7,-37.7,0.0,
1998-02-12,-38.7,-43.7,-36.7,0.0,
1998-02-13,-40.2,-43.2,-35.7,0.0,
1998-02-14,-36.9,-43.2,-31.8,0.0,
1998-02-15,-35.6,-41.4,-30.3,0.0,
1998-02-16,-34.3,-41.4,-28.3,0.0,
1998-02-17,-37.0,-40.2,-30.6,0.0,
1998-02-18,-31.9,-40.2,-29.1,0.0,
1998-02-19,-31.7,-33.2,-29.1,0.0,
1998-02-20,-32.9,-34.0,-29.8,0.0,
1998-02-21,-35.2,-38.2,-31.3,0.0,
1998-02-22,-35.4,-40.3,-32.6,0.0,
1998-02-23,-27.2,-36.7,-24.6,0.5,
1998-02-24,-24.4,-32.1,-21.6,0.0,
1998-02-25,-24.4,-29.6,-20.6,0.0,
1998-02-26,-28.6,-35.2,-21.7,0.0,
1998-02-27,-32.7,-37.8,-26.0,0.0,
1998-02-28,-20.9,,,1.0,
1998-03-01,-18.8,-26.1,-15.9,0.0,
1998-03-02,-19.7,-21.8,-15.9,0.0,
1998-03-03,-28.3,-35.1,-18.5,0.0,
1998-03-04,-26.3,-35.1,-22.3,0.0,
1998-03-05,-29.7,-32.2,-22.3,0.0,
1998-03-06,-29.1,,,0.0,
1998-03-07,-28.3,-29.7,-26.3,0.0,
1998-03-08,-32.2,-35.6,-27.8,0.0,
1998-03-09,-34.7,-39.2,-27.7,0.0,
1998-03-10,-38.5,-41.5,-29.2,0.0,
1998-03-11,,,,,
1998-03-12,,,,,
1998-03-13,-36.9,-40.8,-34.9,0.0,
1998-03-14,,,,,
1998-03-15,-28.6,-35.8,-25.4,0.5,
1998-03-16,-31.7,-36.2,-25.4,0.0,
1998-03-17,-31.1,-33.9,-29.3,0.0,
1998-03-18,-30.8,-34.4,-28.8,0.0,
1998-03-19,-30.4,-37.3,-26.8,0.0,
1998-03-20,-32.4,-37.3,-26.8,0.0,
1998-03-21,,,,,
1998-03-22,-34.0,-38.3,-30.0,0.0,
1998-03-23,-31.8,-38.3,-29.1,0.0,
1998-03-24,-30.7,-36.2,-27.5,0.0,
1998-03-25,-27.2,-34.9,-21.9,0.0,
1998-03-26,-25.0,-31.6,-19.8,0.0,
1998-03-27,-19.4,-30.4,-16.9,0.0,
1998-03-28,-26.4,-30.2,-16.9,0.0,
1998-03-29,-20.8,-29.4,-10.5,0.0,
1998-03-30,,,,,
1998-03-31,-23.9,-31.5,-20.6,0.0,
1998-04-01,-26.7,-30.8,-20.5,0.0,
1998-04-02,-23.2,-30.8,-19.3,0.0,
1998-04-03,-24.8,-30.0,-19.2,0.0,
1998-04-04,-28.9,-33.5,-22.0,0.0,
1998-04-05,-23.5,-33.4,-20.1,0.0,
1998-04-06,,,,,
1998-04-07,,,,,
1998-04-08,-24.4,-28.6,-16.5,0.0,
1998-04-09,-24.8,-29.5,-20.8,0.0,
1998-04-10,-26.8,-32.1,-20.8,0.0,
1998-04-11,-27.5,-32.1,-22.8,0.0,
1998-04-12,-25.3,-28.9,-23.4,0.0,
1998-04-13,-25.3,-27.9,-23.1,0.0,
1998-04-14,-24.3,,,0.0,
1998-04-15,-20.3,-28.6,-19.4,0.0,
1998-04-16,-21.3,-23.9,-19.1,0.0,
1998-04-17,-24.0,-25.9,-19.7,0.0,
1998-04-18,-27.8,-31.9,-22.4,0.0,
1998-04-19,-23.0,-31.9,-20.6,0.0,
1998-04-20,-17.3,-25.5,-14.9,0.0,
1998-04-21,-17.0,-21.5,-14.0,0.0,
1998-04-22,-23.4,-28.5,-12.7,0.5,
1998-04-23,-20.1,-28.5,-12.7,0.0,
1998-04-24,-22.9,-28.4,-15.3,0.0,
1998-04-25,-23.7,-28.4,-20.2,0.0,
1998-04-26,-24.2,-28.6,-20.9,0.0,
1998-04-27,-15.6,-28.0,-9.8,0.0,
1998-04-28,-17.9,-24.1,-9.8,0.0,
1998-04-29,-21.6,-25.5,-13.0,0.0,
1998-04-30,-19.8,-25.2,-15.6,0.0,
1998-05-01,-19.1,-23.5,-15.2,0.0,
1998-05-02,-20.0,-26.0,-15.3,0.0,
1998-05-03,,,,,
1998-05-04,-18.0,-22.3,-14.8,0.0,
1998-05-05,-16.8,-22.4,-6.0,0.0,
1998-05-06,-13.7,,,0.0,
1998-05-07,-15.7,-18.1,-11.8,0.0,
1998-05-08,-13.7,-18.1,-12.1,0.0,
1998-05-09,-18.5,-22.2,-13.2,0.0,
1998-05-10,-18.6,-23.7,-14.2,0.0,
1998-05-11,-17.8,-22.3,-13.4,0.0,
1998-05-12,-16.7,-21.7,-13.6,0.0,
1998-05-13,-15.6,-20.2,-12.6,0.0,
1998-05-14,,,,,
1998-05-15,-15.4,-19.1,-13.6,0.0,
1998-05-16,-13.8,-16.9,-10.8,0.0,
1998-05-17,-13.9,-18.3,-7.8,0.0,
1998-05-18,-10.6,-17.6,-5.3,0.0,
1998-05-19,-12.1,-17.3,-9.7,0.0,
1998-05-20,-13.1,-17.3,-10.8,0.0,
1998-05-21,-13.8,-17.7,-10.5,0.0,
1998-05-22,-7.2,-16.5,-2.9,0.0,
1998-05-23,-5.3,-10.4,-2.9,0.0,
1998-05-24,-5.6,-6.7,-4.7,0.0,
1998-05-25,-5.6,-9.4,-4.8,0.0,
1998-05-26,-6.3,,,0.0,
1998-05-27,-7.9,-10.3,-5.8,0.0,
1998-05-28,-7.4,-10.2,-4.9,0.0,
1998-05-29,-7.8,-12.6,-3.8,0.0,
1998-05-30,-2.7,-12.1,1.3,0.0,
1998-05-31,-1.7,-7.1,1.6,0.0,
1998-06-01,-1.3,-7.1,2.8,0.0,
1998-06-02,-1.0,-7.1,2.8,0.0,
1998-06-03,0.2,-3.7,1.6,0.0,
1998-06-04,1.3,-2.7,5.1,0.0,
1998-06-05,1.1,-0.6,5.1,0.0,
1998-06-06,1.4,-0.1,3.6,0.0,
1998-06-07,0.5,-0.6,3.6,0.0,
1998-06-08,0.9,-2.4,3.9,0.0,
1998-06-09,1.2,-2.4,3.9,4.1,
1998-06-10,3.2,-0.3,5.5,0.0,
1998-06-11,0.2,-0.1,5.5,0.0,
1998-06-12,-0.3,-1.1,0.7,0.0,
1998-06-13,-2.0,-3.1,0.0,0.0,
1998-06-14,0.0,-3.1,1.3,0.0,
1998-06-15,1.1,-0.3,2.5,0.0,
1998-06-16,-1.3,,,0.0,
1998-06-17,-1.1,-2.1,0.0,0.0,
1998-06-18,-0.3,-1.8,0.2,0.0,
1998-06-19,-0.8,-1.6,0.3,0.0,
1998-06-20,0.1,-1.5,1.2,0.0,
1998-06-21,-0.9,-1.9,1.2,0.0,
1998-06-22,-1.7,-2.4,-0.8,0.0,
1998-06-23,0.6,-2.5,9.1,0.0,
1998-06-24,6.7,-1.4,11.6,0.0,
1998-06-25,2.6,1.5,12.1,0.0,
1998-06-26,4.4,2.2,5.8,0.0,
1998-06-27,2.5,1.3,5.8,0.0,
1998-06-28,1.4,,,0.0,
1998-06-29,0.6,-0.5,3.4,0.0,
1998-06-30,-0.2,-2.2,2.0,0.0,
1998-07-01,2.1,-2.2,3.3,0.0,
1998-07-02,4.8,0.3,9.9,0.0,
1998-07-03,4.8,1.0,9.9,0.0,
1998-07-04,2.8,1.2,8.0,0.0,
