datum,temperatura,leto,mesec
2018-04-01,9.2,2018,4
2018-04-02,9.4,2018,4
2018-04-03,11.8,2018,4
2018-04-04,11.7,2018,4
2018-04-05,12.5,2018,4
2018-04-06,9.7,2018,4
2018-04-07,8.8,2018,4
2018-04-08,12.0,2018,4
2018-04-09,14.0,2018,4
2018-04-10,12.0,2018,4
2018-04-11,13.9,2018,4
2018-04-12,13.3,2018,4
2018-04-13,13.2,2018,4
2018-04-14,13.3,2018,4
2018-04-15,16.0,2018,4
2018-04-16,16.1,2018,4
2018-04-17,14.8,2018,4
2018-04-18,14.5,2018,4
2018-04-19,15.3,2018,4
2018-04-20,16.5,2018,4
2018-04-21,17.3,2018,4
2018-04-22,18.5,2018,4
2018-04-23,18.7,2018,4
2018-04-24,17.3,2018,4
2018-04-25,18.6,2018,4
2018-04-26,16.0,2018,4
2018-04-27,13.7,2018,4
2018-04-28,17.2,2018,4
2018-04-29,18.5,2018,4
2018-04-30,17.2,2018,4
