datum,temperatura,leto,mesec
2019-07-01,25.6,2019,7
2019-07-02,23.2,2019,7
2019-07-03,20.4,2019,7
2019-07-04,19.1,2019,7
2019-07-05,21.8,2019,7
2019-07-06,23.4,2019,7
2019-07-07,20.8,2019,7
2019-07-08,18.3,2019,7
2019-07-09,17.4,2019,7
2019-07-10,17.4,2019,7
2019-07-11,17.2,2019,7
2019-07-12,18.1,2019,7
2019-07-13,17.8,2019,7
2019-07-14,17.2,2019,7
2019-07-15,17.5,2019,7
2019-07-16,18.7,2019,7
2019-07-17,20.5,2019,7
2019-07-18,19.8,2019,7
2019-07-19,21.2,2019,7
2019-07-20,22.2,2019,7
2019-07-21,23.5,2019,7
2019-07-22,22.5,2019,7
2019-07-23,24.7,2019,7
2019-07-24,25.9,2019,7
2019-07-25,26.1,2019,7
2019-07-26,25.2,2019,7
2019-07-27,22.9,2019,7
2019-07-28,18.6,2019,7
2019-07-29,20.8,2019,7
2019-07-30,22.5,2019,7
2019-07-31,22.0,2019,7
